date,buy_price,sell_price
2020-11-18,55850,56250
2020-11-19,55600,56000
2020-11-20,55700,56100
2020-11-21,55680,56100
2020-11-22,55680,56100
2020-11-23,55600,56050
2020-11-24,54950,55400
2020-11-25,54200,54750
2020-11-26,54500,54950
2020-11-27,54400,54850
2020-11-28,54000,54550
2020-11-29,54000,54550
2020-11-30,53200,53750
2020-12-01,53750,54500
2020-12-02,54450,55150
2020-12-03,54750,55450
2020-12-04,54650,55350
2020-12-05,54550,55250
2020-12-06,54550,55250
2020-12-07,54500,55150
2020-12-08,54900,55500
2020-12-09,54700,55300
2020-12-10,54450,55100
2020-12-11,54650,55200
2020-12-12,54650,55250
2020-12-13,54650,55250
2020-12-14,54600,55100
2020-12-15,54700,55250
2020-12-16,54850,55400
2020-12-17,55000,55550
2020-12-18,55000,55500
2020-12-19,55000,55500
2020-12-20,55000,55500
2020-12-21,55050,55700
2020-12-22,55050,55550
2020-12-23,55050,55600
2020-12-24,55250,55800
2020-12-25,55300,55850
2020-12-26,55300,55800
2020-12-27,55300,55800
2020-12-28,55300,55800
2020-12-29,55400,55900
2020-12-30,55400,55900
2020-12-31,55500,56100
2021-01-01,55500,56100
2021-01-02,55550,56150
2021-01-03,55550,56150
2021-01-04,56300,56800
2021-01-05,56600,57150
2021-01-06,56750,57300
2021-01-07,56250,56750
2021-01-08,55750,56300
2021-01-09,55300,56000
2021-01-10,55300,56000
2021-01-11,55750,56400
2021-01-12,56050,56650
2021-01-13,55900,56500
2021-01-14,55850,56400
2021-01-15,56000,56550
2021-01-16,55750,56400
2021-01-17,55750,56400
2021-01-18,55850,56400
2021-01-19,55850,56400
2021-01-20,56050,56600
2021-01-21,56050,56550
2021-01-22,55900,56400
2021-01-23,55850,56400
2021-01-24,55850,56400
2021-01-25,56050,56550
2021-01-26,56100,56600
2021-01-27,56100,56600
2021-01-28,56050,56550
2021-01-29,56200,56700
2021-01-30,56200,56700
2021-01-31,56200,56700
2021-02-01,56550,57050
2021-02-02,56300,56800
2021-02-03,56350,56850
2021-02-04,56200,56700
2021-02-05,56350,56850
2021-02-06,56350,56850
2021-02-07,56350,56850
2021-02-08,56450,57000
2021-02-09,56850,57450
2021-02-10,56750,57350
2021-02-11,56750,57350
2021-02-12,56750,57350
2021-02-13,56750,57350
2021-02-14,56750,57350
2021-02-15,56750,57350
2021-02-16,56750,57350
2021-02-17,56350,56900
2021-02-18,56000,56550
2021-02-19,55700,56300
2021-02-20,55600,56300
2021-02-21,55650,56350
2021-02-22,55850,56400
2021-02-23,56100,56650
2021-02-24,56000,56500
2021-02-25,55900,56400
2021-02-26,55800,56300
2021-02-27,55500,56050
2021-02-28,55500,56050
2021-03-01,55700,56200
2021-03-02,55650,56100
2021-03-03,55550,56000
2021-03-04,55600,56000
2021-03-05,55000,55500
2021-03-06,55050,55600
2021-03-07,55050,55600
2021-03-08,55000,55450
2021-03-09,54650,55150
2021-03-10,54900,55350
2021-03-11,55400,55800
2021-03-12,55200,55600
2021-03-13,55300,55800
2021-03-14,55300,55800
2021-03-15,55300,55700
2021-03-16,55250,55650
2021-03-17,55150,55550
2021-03-18,55100,55500
2021-03-19,55050,55450
2021-03-20,55150,55550
2021-03-21,55150,55550
2021-03-22,55000,55450
2021-03-23,55200,55600
2021-03-24,55100,55500
2021-03-25,55000,55450
2021-03-26,54860,55260
2021-03-27,54900,55400
2021-03-28,54900,55400
2021-03-29,54750,55150
2021-03-30,54350,54800
2021-03-31,54100,54500
2021-04-01,54500,54900
2021-04-02,54900,55350
2021-04-03,54900,55350
2021-04-04,54900,55350
2021-04-05,54700,55100
2021-04-06,54850,55250
2021-04-07,54850,55250
2021-04-08,54850,55250
2021-04-09,54850,55250
2021-04-10,54850,55250
2021-04-11,54850,55250
2021-04-12,54850,55250
2021-04-13,54800,55200
2021-04-14,54900,55300
2021-04-15,54950,55350
2021-04-16,55050,55450
2021-04-17,55200,55600
2021-04-18,55200,55600
2021-04-19,55600,56000
2021-04-20,55400,55800
2021-04-21,55400,55900
2021-04-22,55450,55850
2021-04-23,55430,55750
2021-04-24,55150,55650
2021-04-25,55150,55650
2021-04-26,55150,55500
2021-04-27,55300,55650
2021-04-28,55300,55650
2021-04-29,55200,55600
2021-04-30,55200,55600
2021-05-01,55200,55600
2021-05-02,55200,55600
2021-05-03,55200,55600
2021-05-04,55300,55650
2021-05-05,55300,55620
2021-05-06,55380,55680
2021-05-07,55600,55950
2021-05-08,55650,56100
2021-05-09,55700,56200
2021-05-10,55900,56300
2021-05-11,55900,56250
2021-05-12,55750,56120
2021-05-13,55700,56050
2021-05-14,55880,56220
2021-05-15,55950,56350
2021-05-16,55950,56350
2021-05-17,56000,56350
2021-05-18,56050,56400
2021-05-19,55850,56200
2021-05-20,56000,56300
2021-05-21,56050,56400
2021-05-22,56100,56450
2021-05-23,56100,56450
2021-05-24,56050,56380
2021-05-25,56100,56450
2021-05-26,56200,56500
2021-05-27,56080,56480
2021-05-28,56250,56650
2021-05-29,56300,56800
2021-05-30,56300,56800
2021-05-31,56600,57400
2021-06-01,56950,57650
2021-06-02,56950,57550
2021-06-03,56750,57350
2021-06-04,56600,57250
2021-06-05,56800,57450
2021-06-06,56800,57450
2021-06-07,56600,57200
2021-06-08,56750,57350
2021-06-09,56650,57250
2021-06-10,56700,57300
2021-06-11,56900,57500
2021-06-12,56700,57300
2021-06-13,56700,57300
2021-06-14,56550,57150
2021-06-15,56600,57200
2021-06-16,56650,57250
2021-06-17,56250,56850
2021-06-18,56200,56800
2021-06-19,56150,56750
2021-06-20,56150,56750
2021-06-21,56350,56950
2021-06-22,56400,57000
2021-06-23,56550,57100
2021-06-24,56500,57050
2021-06-25,56500,57050
2021-06-26,56500,57100
2021-06-27,56500,57100
2021-06-28,56500,57000
2021-06-29,56400,56900
2021-06-30,56300,56850
2021-07-01,56300,56900
2021-07-02,56600,57150
2021-07-03,56600,57200
2021-07-04,56600,57200
2021-07-05,56800,57350
2021-07-06,56850,57400
2021-07-07,56900,57450
2021-07-08,56900,57550
2021-07-09,56850,57500
2021-07-10,56850,57500
2021-07-11,56850,57500
2021-07-12,56600,57350
2021-07-13,56600,57350
2021-07-14,56650,57400
2021-07-15,56850,57600
2021-07-16,56750,57500
2021-07-17,56850,57500
2021-07-18,56850,57500
2021-07-19,56900,57550
2021-07-20,56900,57550
2021-07-21,56800,57450
2021-07-22,56800,57450
2021-07-23,56850,57500
2021-07-24,56850,57500
2021-07-25,56850,57500
2021-07-26,56800,57450
2021-07-27,56600,57300
2021-07-28,56500,57200
2021-07-29,56650,57350
2021-07-30,56700,57400
2021-07-31,56550,57250
2021-08-01,56550,57250
2021-08-02,56500,57200
2021-08-03,56600,57300
2021-08-04,56700,57350
2021-08-05,56550,57250
2021-08-06,56550,57250
2021-08-07,56300,57000
2021-08-08,56300,57000
2021-08-09,56250,56950
2021-08-10,56250,56950
2021-08-11,56250,56950
2021-08-12,56400,57100
2021-08-13,56400,57100
2021-08-14,56500,57200
2021-08-15,56500,57200
2021-08-16,56550,57250
2021-08-17,56650,57350
2021-08-18,56650,57350
2021-08-19,56550,57300
2021-08-20,56450,57200
2021-08-21,56450,57200
2021-08-22,56450,57200
2021-08-23,56450,57600
2021-08-24,56450,57600
2021-08-25,56450,57450
2021-08-26,56450,57400
2021-08-27,56300,57200
2021-08-28,56500,57400
2021-08-29,56500,57400
2021-08-30,56500,57500
2021-08-31,56500,57500
2021-09-01,56500,57500
2021-09-02,56500,57500
2021-09-03,56500,57500
2021-09-04,56500,57500
2021-09-05,56500,57500
2021-09-06,56800,57700
2021-09-07,56800,57700
2021-09-08,56800,57600
2021-09-09,56800,57600
2021-09-10,56800,57600
2021-09-11,56800,57600
2021-09-12,56800,57600
2021-09-13,56800,57600
2021-09-14,56800,57600
2021-09-15,56800,57600
2021-09-16,56800,57600
2021-09-17,56600,57300
2021-09-18,56200,57200
2021-09-19,56200,57200
2021-09-20,56300,57200
2021-09-21,56500,57400
2021-09-22,56550,57400
2021-09-23,56550,57400
2021-09-24,56500,57300
2021-09-25,56500,57300
2021-09-26,56500,57300
2021-09-27,56500,57300
2021-09-28,56400,57300
2021-09-29,56500,57200
2021-09-30,56400,57200
2021-10-01,56500,57300
2021-10-02,56550,57300
2021-10-03,56550,57300
2021-10-04,56600,57400
2021-10-05,56700,57600
2021-10-06,56800,57550
2021-10-07,57100,57750
2021-10-08,57150,57850
2021-10-09,57150,57850
2021-10-10,57150,57850
2021-10-11,57250,57950
2021-10-12,57350,58050
2021-10-13,57350,58050
2021-10-14,57350,58050
2021-10-15,57000,57750
2021-10-16,57000,57750
2021-10-17,57000,57750
2021-10-18,57000,57750
2021-10-19,57350,58000
2021-10-20,57300,58000
2021-10-21,57300,58000
2021-10-22,57500,58150
2021-10-23,57550,58200
2021-10-24,57550,58200
2021-10-25,57600,58250
2021-10-26,57800,58500
2021-10-27,57950,58650
2021-10-28,57800,58500
2021-10-29,57700,58400
2021-10-30,57700,58400
2021-10-31,57700,58400
2021-11-01,57600,58250
2021-11-02,57850,58500
2021-11-03,57850,58500
2021-11-04,57850,58500
2021-11-05,58100,58750
2021-11-06,58100,58750
2021-11-07,58100,58750
2021-11-08,58300,58950
2021-11-09,58600,59200
2021-11-10,58650,59300
2021-11-11,59300,60000
2021-11-12,60000,60700
2021-11-13,60000,60800
2021-11-14,60000,60800
2021-11-15,60100,60800
2021-11-16,61100,61900
2021-11-17,61000,61800
2021-11-18,61000,61750
2021-11-19,60000,60800
2021-11-20,59300,60500
2021-11-21,59300,60500
2021-11-22,59200,60000
2021-11-23,59200,60000
2021-11-24,59400,60100
2021-11-25,59450,60150
2021-11-26,60300,61000
2021-11-27,60000,60800
2021-11-28,60000,60800
2021-11-29,59900,60600
2021-11-30,59900,60650
2021-12-01,59800,60550
2021-12-02,60000,60700
2021-12-03,60150,60850
2021-12-04,60200,61000
2021-12-05,60200,61000
2021-12-06,60700,61400
2021-12-07,60650,61350
2021-12-08,60400,61100
2021-12-09,60550,61250
2021-12-10,60550,61250
2021-12-11,60700,61400
2021-12-12,60700,61400
2021-12-13,60800,61500
2021-12-14,60900,61600
2021-12-15,60600,61300
2021-12-16,60800,61500
2021-12-17,60950,61650
2021-12-18,60950,61650
2021-12-19,60950,61650
2021-12-20,61000,61700
2021-12-21,60800,61500
2021-12-22,60800,61500
2021-12-23,60900,61600
2021-12-24,60800,61500
2021-12-25,60800,61500
2021-12-26,60800,61500
2021-12-27,60800,61500
2021-12-28,60800,61500
2021-12-29,60600,61300
2021-12-30,60500,61200
2021-12-31,60900,61600
2022-01-01,60900,61600
2022-01-02,60900,61600
2022-01-03,61000,61700
2022-01-04,60800,61500
2022-01-05,60950,61650
2022-01-06,60700,61400
2022-01-07,60750,61450
2022-01-08,60900,61600
2022-01-09,60900,61600
2022-01-10,60800,61500
2022-01-11,61000,61650
2022-01-12,61150,61650
2022-01-13,61000,61650
2022-01-14,60900,61550
2022-01-15,60900,61600
2022-01-16,60900,61600
2022-01-17,60900,61600
2022-01-18,60900,61650
2022-01-19,61000,61700
2022-01-20,61000,61650
2022-01-21,61000,61700
2022-01-22,61000,61700
2022-01-23,61000,61700
2022-01-24,61500,62100
2022-01-25,61900,62500
2022-01-26,61850,62450
2022-01-27,61800,62400
2022-01-28,61900,62550
2022-01-29,61800,62500
2022-01-30,61800,62500
2022-01-31,61800,62500
2022-02-01,61800,62500
2022-02-02,61800,62500
2022-02-03,61800,62500
2022-02-04,61800,62500
2022-02-05,61800,62500
2022-02-06,61800,62500
2022-02-07,62400,63400
2022-02-08,61800,62500
2022-02-09,61300,62100
2022-02-10,61100,62250
2022-02-11,61550,62350
2022-02-12,61800,62500
2022-02-13,61800,62500
2022-02-14,62200,62900
2022-02-15,62150,62800
2022-02-16,62200,62850
2022-02-17,62500,63200
2022-02-18,62550,63200
2022-02-19,62550,63200
2022-02-20,62550,63200
2022-02-21,62800,63400
2022-02-22,63000,63600
2022-02-23,63300,63900
2022-02-24,65000,66900
2022-02-25,64700,65800
2022-02-26,64200,65500
2022-02-27,64200,65500
2022-02-28,64950,65950
2022-03-01,65600,66400
2022-03-02,66500,67300
2022-03-03,66300,67300
2022-03-04,66800,67800
2022-03-05,67100,68500
2022-03-06,67300,69300
2022-03-07,70900,74000
2022-03-08,70200,72300
2022-03-09,68400,70200
2022-03-10,67600,69600
2022-03-11,68500,70500
2022-03-12,68500,70500
2022-03-13,68500,70500
2022-03-14,67400,69000
2022-03-15,67000,68500
2022-03-16,67000,68200
2022-03-17,67500,68700
2022-03-18,68000,69000
2022-03-19,67800,68800
2022-03-20,67800,68800
2022-03-21,67600,68600
2022-03-22,67800,68750
2022-03-23,67900,68800
2022-03-24,68200,68900
2022-03-25,68500,69250
2022-03-26,68500,69250
2022-03-27,68500,69250
2022-03-28,68600,69300
2022-03-29,68400,69150
2022-03-30,68000,68700
2022-03-31,68100,68850
2022-04-01,68400,69100
2022-04-02,68400,69100
2022-04-03,68400,69100
2022-04-04,68200,68900
2022-04-05,68200,68800
2022-04-06,68200,68800
2022-04-07,68200,68800
2022-04-08,68300,69000
2022-04-09,68600,69400
2022-04-10,68600,69400
2022-04-11,68600,69400
2022-04-12,68800,69450
2022-04-13,69100,69800
2022-04-14,68900,69500
2022-04-15,69000,69700
2022-04-16,69000,69700
2022-04-17,69000,69700
2022-04-18,70300,71000
2022-04-19,70000,70750
2022-04-20,69300,70100
2022-04-21,69800,70450
2022-04-22,69800,70500
2022-04-23,69700,70400
2022-04-24,69700,70400
2022-04-25,69500,70200
2022-04-26,69400,70100
2022-04-27,69300,70050
2022-04-28,69200,69950
2022-04-29,69500,70300
2022-04-30,69500,70300
2022-05-01,69500,70300
2022-05-02,69500,70300
2022-05-03,69500,70300
2022-05-04,69400,70100
2022-05-05,69600,70300
2022-05-06,69700,70400
2022-05-07,69800,70450
2022-05-08,69800,70450
2022-05-09,69650,70300
2022-05-10,69400,70100
2022-05-11,69500,70200
2022-05-12,69600,70200
2022-05-13,69100,69800
2022-05-14,68800,69700
2022-05-15,68800,69700
2022-05-16,68450,69300
2022-05-17,68300,69250
2022-05-18,68300,69250
2022-05-19,68300,69250
2022-05-20,68750,69500
2022-05-21,68900,69800
2022-05-22,68900,69800
2022-05-23,68900,69900
2022-05-24,68900,69900
2022-05-25,68000,69000
2022-05-26,68200,69200
2022-05-27,68400,69400
2022-05-28,68400,69400
2022-05-29,68400,69400
2022-05-30,68200,69200
2022-05-31,68100,69100
2022-06-01,68300,69300
2022-06-02,68400,69400
2022-06-03,68800,69700
2022-06-04,68800,69700
2022-06-05,68800,69700
2022-06-06,68600,69500
2022-06-07,68600,69500
2022-06-08,68700,69600
2022-06-09,68700,69600
2022-06-10,68500,69400
2022-06-11,69000,69700
2022-06-12,69000,69700
2022-06-13,67900,68700
2022-06-14,67600,68400
2022-06-15,67600,68400
2022-06-16,67600,68400
2022-06-17,67800,68700
2022-06-18,67800,68700
2022-06-19,67800,68700
2022-06-20,67800,68600
2022-06-21,67800,68600
2022-06-22,67800,68500
2022-06-23,67800,68600
2022-06-24,67700,68500
2022-06-25,67700,68500
2022-06-26,67700,68500
2022-06-27,67800,68600
2022-06-28,67800,68700
2022-06-29,68000,68800
2022-06-30,68300,68900
2022-07-01,68100,68700
2022-07-02,68100,68700
2022-07-03,68100,68700
2022-07-04,68100,68700
2022-07-05,68100,68700
2022-07-06,67700,68400
2022-07-07,67700,68300
2022-07-08,67900,68500
2022-07-09,67900,68500
2022-07-10,67900,68500
2022-07-11,67600,68250
2022-07-12,67650,68250
2022-07-13,67600,68200
2022-07-14,67600,68200
2022-07-15,67300,67900
2022-07-16,67350,67950
2022-07-17,67350,67950
2022-07-18,62800,64800
2022-07-19,63300,65300
2022-07-20,64500,66300
2022-07-21,63300,65300
2022-07-22,64900,66400
2022-07-23,64900,66400
2022-07-24,64900,66400
2022-07-25,65200,66400
2022-07-26,65200,66400
2022-07-27,65000,66050
2022-07-28,65000,66000
2022-07-29,65700,66700
2022-07-30,65700,66700
2022-07-31,65700,66700
2022-08-01,67000,68000
2022-08-02,67400,68400
2022-08-03,66000,67000
2022-08-04,66400,67400
2022-08-05,66600,67600
2022-08-06,66600,67600
2022-08-07,66600,67600
2022-08-08,66300,67250
2022-08-09,66200,67200
2022-08-10,66000,67000
2022-08-11,66200,67200
2022-08-12,66400,67400
2022-08-13,66600,67550
2022-08-14,66600,67550
2022-08-15,66100,67000
2022-08-16,66000,66900
2022-08-17,66300,67050
2022-08-18,66300,67050
2022-08-19,66100,67000
2022-08-20,66200,67100
2022-08-21,66200,67100
2022-08-22,66100,67000
2022-08-23,66100,67000
2022-08-24,66200,67100
2022-08-25,66100,66900
2022-08-26,66100,66900
2022-08-27,66100,66900
2022-08-28,66100,66900
2022-08-29,65700,66500
2022-08-30,65900,66700
2022-08-31,65700,66500
2022-09-01,65700,66500
2022-09-02,65700,66500
2022-09-03,65700,66500
2022-09-04,65700,66500
2022-09-05,65900,66700
2022-09-06,66000,66800
2022-09-07,65900,66700
2022-09-08,66100,66900
2022-09-09,66100,67000
2022-09-10,66100,67000
2022-09-11,66100,67000
2022-09-12,66200,67000
2022-09-13,66200,67000
2022-09-14,66000,66800
2022-09-15,65950,66750
2022-09-16,65700,66500
2022-09-17,65750,66550
2022-09-18,65750,66550
2022-09-19,65700,66500
2022-09-20,65800,66600
2022-09-21,65800,66600
2022-09-22,65800,66600
2022-09-23,65800,66600
2022-09-24,65700,66500
2022-09-25,65700,66500
2022-09-26,65600,66400
2022-09-27,64600,65600
2022-09-28,64100,65100
2022-09-29,64500,65500
2022-09-30,65200,66200
2022-10-01,65100,66100
2022-10-02,65100,66100
2022-10-03,65200,66200
2022-10-04,65400,66400
2022-10-05,65400,66400
2022-10-06,65000,65900
2022-10-07,65000,65800
2022-10-08,65000,65800
2022-10-09,65000,65800
2022-10-10,66200,67200
2022-10-11,65900,66900
2022-10-12,65900,66900
2022-10-13,66000,67000
2022-10-14,66100,67100
2022-10-15,66100,67000
2022-10-16,66100,67000
2022-10-17,66200,67100
2022-10-18,66200,67100
2022-10-19,66100,67000
2022-10-20,66300,67200
2022-10-21,66300,67200
2022-10-22,66700,67600
2022-10-23,66700,67600
2022-10-24,66400,67300
2022-10-25,66200,67100
2022-10-26,66400,67400
2022-10-27,66300,67200
2022-10-28,66200,67100
2022-10-29,66100,67000
2022-10-30,66100,67000
2022-10-31,66100,67000
2022-11-01,66100,67000
2022-11-02,66300,67200
2022-11-03,66000,66900
2022-11-04,66300,67200
2022-11-05,66800,67700
2022-11-06,66800,67700
2022-11-07,66400,67300
2022-11-08,66200,67100
2022-11-09,66500,67400
2022-11-10,66500,67400
2022-11-11,66600,67600
2022-11-12,66600,67600
2022-11-13,66600,67600
2022-11-14,66500,67500
2022-11-15,66800,67800
2022-11-16,66750,67650
2022-11-17,66600,67500
2022-11-18,66700,67600
2022-11-19,66600,67500
2022-11-20,66600,67500
2022-11-21,66600,67500
2022-11-22,66400,67300
2022-11-23,66300,67300
2022-11-24,66700,67500
2022-11-25,66900,67700
2022-11-26,66900,67700
2022-11-27,66900,67700
2022-11-28,66500,67300
2022-11-29,66300,67200
2022-11-30,66500,67300
2022-12-01,66800,67600
2022-12-02,66300,67100
2022-12-03,66200,67000
2022-12-04,66200,67000
2022-12-05,66300,67100
2022-12-06,66400,67200
2022-12-07,66100,66900
2022-12-08,66100,66900
2022-12-09,66300,67100
2022-12-10,66300,67100
2022-12-11,66300,67100
2022-12-12,66400,67200
2022-12-13,66100,66900
2022-12-14,66200,67000
2022-12-15,65800,66600
2022-12-16,66100,66900
2022-12-17,66200,67000
2022-12-18,66200,67000
2022-12-19,66100,66900
2022-12-20,66400,67200
2022-12-21,65900,66800
2022-12-22,65900,66800
2022-12-23,66000,66900
2022-12-24,66000,66900
2022-12-25,66000,66900
2022-12-26,66100,67000
2022-12-27,65800,66700
2022-12-28,65800,66600
2022-12-29,65800,66600
2022-12-30,65900,66700
2022-12-31,65900,66700
2023-01-01,65900,66700
2023-01-02,65900,66700
2023-01-03,66300,67200
2023-01-04,66300,67200
2023-01-05,66300,67200
2023-01-06,66000,66900
2023-01-07,66300,67200
2023-01-08,66300,67200
2023-01-09,66000,66800
2023-01-10,65900,66800
2023-01-11,66000,66900
2023-01-12,66000,66900
2023-01-13,66300,67200
2023-01-14,66300,67200
2023-01-15,66300,67200
2023-01-16,66200,67100
2023-01-17,66400,67400
2023-01-18,66400,67500
2023-01-19,66900,67800
2023-01-20,66900,67800
2023-01-21,66900,67800
2023-01-22,66900,67800
2023-01-23,66900,67800
2023-01-24,66900,67800
2023-01-25,66900,67800
2023-01-26,66900,67800
2023-01-27,67200,68200
2023-01-28,67500,68500
2023-01-29,67500,68500
2023-01-30,66300,67300
2023-01-31,66300,67500
2023-02-01,66300,67300
2023-02-02,66700,67700
2023-02-03,66800,67500
2023-02-04,66500,67400
2023-02-05,66500,67400
2023-02-06,66300,67100
2023-02-07,66500,67300
2023-02-08,66600,67400
2023-02-09,66600,67400
2023-02-10,66500,67300
2023-02-11,66500,67300
2023-02-12,66500,67300
2023-02-13,66400,67200
2023-02-14,66500,67300
2023-02-15,66400,67200
2023-02-16,66300,67100
2023-02-17,66300,67100
2023-02-18,66300,67150
2023-02-19,66300,67150
2023-02-20,66300,67150
2023-02-21,66300,67150
2023-02-22,66300,67100
2023-02-23,66300,67000
2023-02-24,66200,66950
2023-02-25,66150,66900
2023-02-26,66150,66900
2023-02-27,66050,66700
2023-02-28,66100,66800
2023-03-01,66200,66850
2023-03-02,66200,66850
2023-03-03,66150,66850
2023-03-04,66250,66950
2023-03-05,66250,66950
2023-03-06,66150,66800
2023-03-07,66100,66750
2023-03-08,65800,66500
2023-03-09,65850,66550
2023-03-10,66000,66650
2023-03-11,66000,66800
2023-03-12,66000,66800
2023-03-13,66350,67000
2023-03-14,66150,66900
2023-03-15,66000,66700
2023-03-16,66150,67000
2023-03-17,66500,67200
2023-03-18,66600,67700
2023-03-19,66600,67700
2023-03-20,66700,67500
2023-03-21,66600,67400
2023-03-22,66500,67150
2023-03-23,66600,67250
2023-03-24,66550,67250
2023-03-25,66550,67250
2023-03-26,66550,67250
2023-03-27,66650,67250
2023-03-28,66500,67200
2023-03-29,66400,67100
2023-03-30,66350,66950
2023-03-31,66450,67050
2023-04-01,66450,67050
2023-04-02,66450,67050
2023-04-03,66250,66900
2023-04-04,66500,67100
2023-04-05,66650,67250
2023-04-06,66500,67100
2023-04-07,66450,67050
2023-04-08,66450,67050
2023-04-09,66450,67050
2023-04-10,66350,66950
2023-04-11,66400,67000
2023-04-12,66450,67000
2023-04-13,66550,67150
2023-04-14,66650,67250
2023-04-15,66450,67000
2023-04-16,66450,67000
2023-04-17,66500,67050
2023-04-18,66550,67100
2023-04-19,66400,66950
2023-04-20,66400,66950
2023-04-21,66450,67000
2023-04-22,66450,67000
2023-04-23,66450,67000
2023-04-24,66450,67000
2023-04-25,66500,67050
2023-04-26,66550,67150
2023-04-27,66600,67200
2023-04-28,66600,67200
2023-04-29,66600,67200
2023-04-30,66600,67200
2023-05-01,66600,67200
2023-05-02,66600,67200
2023-05-03,66600,67200
2023-05-04,66650,67250
2023-05-05,66550,67150
2023-05-06,66550,67150
2023-05-07,66550,67150
2023-05-08,66550,67100
2023-05-09,66600,67150
2023-05-10,66600,67150
2023-05-11,66650,67250
2023-05-12,66600,67200
2023-05-13,66600,67200
2023-05-14,66600,67200
2023-05-15,66600,67200
2023-05-16,66650,67250
2023-05-17,66550,67150
2023-05-18,66600,67200
2023-05-19,66600,67150
2023-05-20,66700,67250
2023-05-21,66700,67250
2023-05-22,66700,67200
2023-05-23,66600,67150
2023-05-24,66550,67100
2023-05-25,66450,67000
2023-05-26,66460,67000
2023-05-27,66460,67000
2023-05-28,66460,67000
2023-05-29,66400,67000
2023-05-30,66400,66950
2023-05-31,66500,67050
2023-06-01,66500,67050
2023-06-02,66500,67050
2023-06-03,66400,67000
2023-06-04,66400,67000
2023-06-05,66400,67000
2023-06-06,66600,67100
2023-06-07,66500,67000
2023-06-08,66450,67000
2023-06-09,66500,67100
2023-06-10,66500,67100
2023-06-11,66500,67100
2023-06-12,66450,67000
2023-06-13,66450,67000
2023-06-14,66450,66950
2023-06-15,66500,67100
2023-06-16,66600,67150
2023-06-17,66600,67150
2023-06-18,66600,67150
2023-06-19,66500,67100
2023-06-20,66500,67050
2023-06-21,66450,67000
2023-06-22,66450,67000
2023-06-23,66450,66950
2023-06-24,66450,66950
2023-06-25,66450,66950
2023-06-26,66500,67000
2023-06-27,66450,66950
2023-06-28,66450,66950
2023-06-29,66450,66950
2023-06-30,66450,66950
2023-07-01,66500,67000
2023-07-02,66500,67000
2023-07-03,66500,66950
2023-07-04,66500,66950
2023-07-05,66500,66950
2023-07-06,66450,66950
2023-07-07,66450,66950
2023-07-08,66500,67000
2023-07-09,66500,67000
2023-07-10,66500,67000
2023-07-11,66550,67100
2023-07-12,66650,67150
2023-07-13,66750,67300
2023-07-14,66750,67300
2023-07-15,66750,67300
2023-07-16,66750,67300
2023-07-17,66600,67100
2023-07-18,66600,67150
2023-07-19,66700,67200
2023-07-20,66700,67200
2023-07-21,66700,67200
2023-07-22,66450,67100
2023-07-23,66450,67100
2023-07-24,66450,67100
2023-07-25,66700,67200
2023-07-26,66700,67200
2023-07-27,66600,67150
2023-07-28,66600,67200
2023-07-29,66600,67200
2023-07-30,66600,67200
2023-07-31,66600,67200
2023-08-01,66600,67200
2023-08-02,66700,67250
2023-08-03,66700,67200
2023-08-04,66700,67250
2023-08-05,66700,67250
2023-08-06,66700,67250
2023-08-07,66750,67300
2023-08-08,66750,67300
2023-08-09,66750,67350
2023-08-10,66750,67300
2023-08-11,66750,67300
2023-08-12,66750,67300
2023-08-13,66750,67300
2023-08-14,66900,67500
2023-08-15,67000,67600
2023-08-16,66900,67500
2023-08-17,66950,67550
2023-08-18,67050,67650
2023-08-19,67050,67650
2023-08-20,67050,67650
2023-08-21,67050,67650
2023-08-22,66950,67600
2023-08-23,67250,67900
2023-08-24,67450,68050
2023-08-25,67300,67950
2023-08-26,67300,67950
2023-08-27,67300,67950
2023-08-28,67400,68050
2023-08-29,67450,68100
2023-08-30,67600,68300
2023-08-31,67600,68300
2023-09-01,67600,68300
2023-09-02,67600,68300
2023-09-03,67600,68300
2023-09-04,67600,68300
2023-09-05,67750,68350
2023-09-06,67800,68400
2023-09-07,67900,68500
2023-09-08,68100,68850
2023-09-09,68100,68850
2023-09-10,68100,68850
2023-09-11,68200,68900
2023-09-12,68200,68900
2023-09-13,68000,68700
2023-09-14,67900,68600
2023-09-15,68000,68800
2023-09-16,68000,68800
2023-09-17,68000,68800
2023-09-18,68500,69250
2023-09-19,68600,69300
2023-09-20,68600,69300
2023-09-21,68600,69300
2023-09-22,68400,69150
2023-09-23,68400,69150
2023-09-24,68400,69150
2023-09-25,68200,69050
2023-09-26,68100,68800
2023-09-27,68100,68800
2023-09-28,68100,68800
2023-09-29,68100,68800
2023-09-30,68100,68800
2023-10-01,68100,68800
2023-10-02,68300,68950
2023-10-03,68300,69000
2023-10-04,68150,68850
2023-10-05,68300,69000
2023-10-06,68400,69100
2023-10-07,68500,69200
2023-10-08,68500,69200
2023-10-09,68900,69650
2023-10-10,69000,69700
2023-10-11,69050,69750
2023-10-12,69650,70350
2023-10-13,69500,70150
2023-10-14,69800,71000
2023-10-15,69800,71000
2023-10-16,69700,70400
2023-10-17,69500,70200
2023-10-18,69650,70350
2023-10-19,69750,70450
2023-10-20,70250,71100
2023-10-21,70200,71100
2023-10-22,70200,71100
2023-10-23,70050,70800
2023-10-24,69900,70650
2023-10-25,69600,70350
2023-10-26,70000,70750
2023-10-27,70100,70900
2023-10-28,70100,71000
2023-10-29,70100,71000
