date,buy_price,sell_price
2023-10-24,69850,70550
2023-10-25,69850,70550
2023-10-26,69850,70550
2023-10-27,69850,70550
2023-10-28,69850,70550
2023-10-29,69850,70550
2023-10-30,69850,70550
2023-10-31,69950,70650
2023-11-01,69900,70600
2023-11-02,70100,70800
2023-11-03,69900,70600
2023-11-04,69600,70400
2023-11-05,69600,70400
2023-11-06,69050,70050
2023-11-07,68500,69800
2023-11-08,68900,69900
2023-11-09,69100,70100
2023-11-10,69300,70300
2023-11-11,69300,70300
2023-11-12,69300,70300
2023-11-13,69300,70300
2023-11-14,69700,70500
2023-11-15,69550,70350
2023-11-16,69600,70400
2023-11-17,69800,70600
2023-11-18,70000,70800
2023-11-19,70000,70800
2023-11-20,70050,70750
2023-11-21,70250,70950
2023-11-22,70600,71300
2023-11-23,70700,71500
2023-11-24,70650,71450
2023-11-25,71100,72100
2023-11-26,71100,72100
2023-11-27,71300,72300
2023-11-28,71900,72700
2023-11-29,72500,73500
2023-11-30,72500,73700
2023-12-01,72400,73600
2023-12-02,72300,73500
2023-12-03,72300,73500
2023-12-04,72700,74000
2023-12-05,73000,74200
2023-12-06,73200,74400
2023-12-07,73100,74300
2023-12-08,73000,74000
2023-12-09,73100,74100
2023-12-10,73100,74100
2023-12-11,73000,74000
2023-12-12,72600,73600
2023-12-13,72600,73600
2023-12-14,72800,73800
2023-12-15,73300,74300
2023-12-16,73500,74500
2023-12-17,73500,74500
2023-12-18,73350,74350
2023-12-19,73500,74500
2023-12-20,73900,74900
2023-12-21,74400,75400
2023-12-22,74800,75800
2023-12-23,75800,76800
2023-12-24,75800,76800
2023-12-25,75900,76900
2023-12-26,77400,78400
2023-12-27,77400,79200
2023-12-28,77800,79500
2023-12-29,74500,77500
2023-12-30,73000,76000
2023-12-31,73000,76000
2024-01-01,73000,76000
2024-01-02,70500,73500
2024-01-03,72000,75000
2024-01-04,72000,75000
2024-01-05,72000,75000
2024-01-06,72000,75000
2024-01-07,72000,75000
2024-01-08,72000,75000
2024-01-09,71400,74500
2024-01-10,71500,74500
2024-01-11,71800,74300
2024-01-12,72800,75300
2024-01-13,73500,76000
2024-01-14,73500,76000
2024-01-15,74000,77000
2024-01-16,74000,76500
2024-01-17,73500,76000
2024-01-18,73500,76000
2024-01-19,74200,76700
2024-01-20,74300,76800
2024-01-21,74300,76800
2024-01-22,73800,76300
2024-01-23,73500,76000
2024-01-24,74200,76700
2024-01-25,74200,76700
2024-01-26,74000,76500
2024-01-27,74200,76700
2024-01-28,74200,76700
2024-01-29,74200,76700
2024-01-30,74300,76800
2024-01-31,74900,77400
2024-02-01,75700,78000
2024-02-02,76200,78500
2024-02-03,75800,78300
2024-02-04,75800,78300
2024-02-05,75700,77900
2024-02-06,76300,78500
2024-02-07,76300,78500
2024-02-08,76300,78500
2024-02-09,76300,78500
2024-02-10,76300,78500
2024-02-11,76300,78500
2024-02-12,76300,78500
2024-02-13,76300,78500
2024-02-14,76300,78500
2024-02-15,75400,77700
2024-02-16,76800,79000
2024-02-17,76200,78400
2024-02-18,76000,78600
2024-02-19,75400,78400
2024-02-20,75400,77700
2024-02-21,76200,78400
2024-02-22,75700,77900
2024-02-23,76800,79000
2024-02-24,76300,78500
2024-02-25,76300,78500
2024-02-26,76700,78900
2024-02-27,77200,79200
2024-02-28,76700,78700
2024-02-29,77400,79400
2024-03-01,77600,79600
2024-03-02,77800,79800
2024-03-03,77800,79800
2024-03-04,78200,80200
2024-03-05,78900,80900
2024-03-06,78800,80800
2024-03-07,79000,81000
2024-03-08,79800,81800
2024-03-09,79700,82200
2024-03-10,79700,82200
2024-03-11,80000,82000
2024-03-12,80300,82300
2024-03-13,80500,82500
2024-03-14,79000,81000
2024-03-15,79400,81400
2024-03-16,79000,81500
2024-03-17,79000,81500
2024-03-18,79200,81700
2024-03-19,79900,81900
2024-03-20,79700,81700
2024-03-21,80000,82000
2024-03-22,78800,80800
2024-03-23,77700,80000
2024-03-24,77700,80000
2024-03-25,78000,80300
2024-03-26,78000,80000
2024-03-27,78500,80500
2024-03-28,78900,80900
2024-03-29,79500,81500
2024-03-30,78700,81000
2024-03-31,78700,81000
2024-04-01,78500,81000
2024-04-02,79100,81100
2024-04-03,79300,81300
2024-04-04,79700,81700
2024-04-05,78900,80900
2024-04-06,79500,81500
2024-04-07,79500,81500
2024-04-08,79700,81700
2024-04-09,80600,82600
2024-04-10,82800,84800
2024-04-11,82400,84400
2024-04-12,82200,84200
2024-04-13,82500,84500
2024-04-14,82500,84500
2024-04-15,80600,83100
2024-04-16,82100,84100
2024-04-17,81700,83700
2024-04-18,82100,84100
2024-04-19,81800,83800
2024-04-20,82000,84000
2024-04-21,82000,84000
2024-04-22,82000,84000
2024-04-23,80300,82800
2024-04-24,81000,83300
2024-04-25,81500,83800
2024-04-26,82400,84600
2024-04-27,82400,84600
2024-04-28,82400,84600
2024-04-29,82400,84600
2024-04-30,82400,84600
2024-05-01,82400,84600
2024-05-02,82500,84700
2024-05-03,82900,85200
2024-05-04,83500,85900
2024-05-05,83500,85900
2024-05-06,83800,86000
2024-05-07,84600,86800
2024-05-08,85100,87300
2024-05-09,85700,88000
2024-05-10,87200,89500
2024-05-11,88800,91300
2024-05-12,88800,91300
2024-05-13,85500,88500
2024-05-14,86000,89000
2024-05-15,87300,89800
2024-05-16,87900,90400
2024-05-17,87400,89900
2024-05-18,87700,90400
2024-05-19,87700,90400
2024-05-20,89000,91000
2024-05-21,88700,90700
2024-05-22,88900,90900
2024-05-23,87800,89800
2024-05-24,87500,89500
2024-05-25,87500,89500
2024-05-26,87500,89500
2024-05-27,87900,89900
2024-05-28,88500,90500
2024-05-29,88300,90300
2024-05-30,86300,88800
2024-05-31,83000,87000
2024-06-01,81000,83000
2024-06-02,81000,83000
2024-06-03,77980,79980
2024-06-04,77480,78980
2024-06-05,76780,77980
2024-06-06,74980,76980
2024-06-07,74980,76980
2024-06-08,74980,76980
2024-06-09,74980,76980
2024-06-10,74980,76980
2024-06-11,74980,76980
2024-06-12,74980,76980
2024-06-13,74980,76980
2024-06-14,74980,76980
2024-06-15,74980,76980
2024-06-16,74980,76980
2024-06-17,74980,76980
2024-06-18,74980,76980
2024-06-19,74980,76980
2024-06-20,74980,76980
